,Unnamed: 0,sentiment,tweets
14459,14459,0,i got a realli bad earach anyon have any cure
14460,14460,0,tweet are quit bore tonight and nos speak to me onlin odear
14461,14461,0,oh no unless you just mean he drop you off somewher and went on to anoth appoint that horribl im so sorri
14462,14462,0,so mani import thing go on at once
14463,14463,0,in long beach our flight doesnt take off until but im almost home mexico was amaz but damn im bore im the airport
14464,14464,0,omg i wanna meet the twilight cast
14465,14465,0,love u dane cook u funni fuck parti time for my lil sister well not so littl anymor now how sad they grow up so fast
14466,14466,0,earth day servic project was horribl lol
14467,14467,0,great shes gonna be too drunk to parti at my place
14468,14468,0,has one of those unhappi pain i hate this pain
14469,14469,0,so sleepi now my head hurt
14470,14470,0,
14471,14471,0,my sister may have a kidney infect pray her
14472,14472,0,so like eventulli we saw his boat so we startd shoutin n what not but it they had alreadi been disqualifi so we look like gobshit
14473,14473,0,done is fantasia realli on twitter notic she sent you a messag but she has no follow i will add her it its her
14474,14474,0,where my hint of video asot
14475,14475,0,birthday parti turn into puke fest for my year old
14476,14476,0,nonot with my dad i wish
14477,14477,0,home imorn hour drive though
14478,14478,0,home for dinner major headach
14479,14479,0,got lost on the way to the hike end up at the ocean and now drinkin in weho
14480,14480,0,almost almost got ticket to see the yeah yeah yeah in cologn germani
14481,14481,0,fucck i have over page to read for a classagh and most of the time i have no clue what happen when i do read for it
14482,14482,0,i am he confisc my bottl
14483,14483,0,at sonic in florenc yall ky after chase numj balloon it land up in a foot tree in a ravin in rural southeast in oop
14484,14484,0,id love to come shop with you sad i am in mn at a stupid danc competit for my friend though moa in mn yes
14485,14485,0,okay so a minut break didnt seem like enough and neither does a mayb i just dont feel like work everin my life
14486,14486,0,i wanna hear it why cant i hear it
14487,14487,0,hundr of mile in under hour amp im still not super man
14488,14488,0,no watch rushmor though
14489,14489,0,might not be showin at all
14490,14490,0,my expedit might final have met its demis done in by anoth newer probabl jealous suv
14491,14491,0,i dont want to work tonight
14492,14492,0,last show of quotguy and dollsquot tonight
14493,14493,0,but im not there
14494,14494,0,think my birthday is go to suck again this year so much for my champagn bday
14495,14495,0,why cant even women close door without slam them jez
14496,14496,0,is tri to studi geographi but too sleepyy its am ill never be abl to finish this stuff
14497,14497,0,new pocket god wont launch under b
14498,14498,0,asot he said video should be up but it is not lovin the audio tho
14499,14499,0,panera bread internet access is lame it block all the twitter tini url as porn talk about over protect
14500,14500,0,i think a headach is in the work
14501,14501,0,benni out
14502,14502,0,i am so sad babe fob i know
14503,14503,0,my garbag dispos is broken
14504,14504,0,got my nail doney did electr pink turn into electr peach ew
14505,14505,0,me and al were go to call you last night to come out but we thought you might be sick
14506,14506,0,i see how u do me
14507,14507,0,wait to go to work suck work sunday
14508,14508,0,help hubbi pack to go to dubai tomorrow wish he didnt have to go
14509,14509,0,sorri
14510,14510,0,i wish i had money to see death cab sunday tomorrow
14511,14511,0,why is our line is mess up
14512,14512,0,i broke my toe
14513,14513,0,its a nice day out and i am work
14514,14514,0,is confus as to whether is being axe or not so confus
14515,14515,0,chicago too bad i miss the game lmao
14516,14516,0,why
14517,14517,0,we use to have an amus park here that alway smell like vomit i miss that park
14518,14518,0,nute good on tv
14519,14519,0,i just hurt the crap out of my finger while play footbal with the boy its soo swollen and hurt
14520,14520,0,work a er go back in for some more just glad to be get the work it only last a few more week
14521,14521,0,oh i know bad time we will have a twitter convo tonight its been a while
14522,14522,0,want her shoe to stop bite
14523,14523,0,lost follow was it someth i said oh well i could have told you i was bore d
14524,14524,0,so exhaust essay time
14525,14525,0,find a place is hard
14526,14526,0,abandon my poor famili fir a studi day stoopid tax fb
14527,14527,0,asot only see colour no pictur
14528,14528,0,too late for that now no one want to go with me peopl need to widen their verizon in music
14529,14529,0,hm that a good question ill tweet you when i do i wish i could go on now x
14530,14530,0,wig buy on ebay as im too chicken to dye it because im a fool ars pm alreadi forgot to eat dinner off to fri an egg
14531,14531,0,tire so tire tire of work tire of life in need of money or a long holiday on a beach
14532,14532,0,lol aw shes cute but cat give me allergi
14533,14533,0,i still luv the quotanyth can happen thursquot episod but dont like u r with stewart though i want to see u amp leonard back
14534,14534,0,in dc walk on the crecent trail back to bmore bbq fire hous wat a great day except for the capit in seri w ny
14535,14535,0,grow weari of this mysteri cold has turn into chesti cough now but not realli come on dont get it
14536,14536,0,asot cant get noth
14537,14537,0,sigh was go to go for a run but miss some vital ingredi
14538,14538,0,cant believ the cardin have given up the lead and im sit here hope they can get it back
14539,14539,0,just went to see phil and fern in all star mr and mrsutter legend quotdoggi dosquot man i love them cant believ fern is leav tm xx
14540,14540,0,he said that he thought i was too cute for him lol i thought that was kinda sad
14541,14541,0,burnt my tongu
14542,14542,0,visitin the invalid in dc
14543,14543,0,between moment of great good friend pam mom just pass great woman huge contributor chang mani live
14544,14544,0,visit the invalid in dc
14545,14545,0,still load asot
14546,14546,0,in line for toy stori mania at disney before work love this ride hate having to work realli late though
14547,14547,0,what a dayrun aroundbro lost his game and im work for d night
14548,14548,0,wet hair no hair dryer dri fucker dri
14549,14549,0,wat part of tn plz say memphi
14550,14550,0,has been watch the film the visitor and is feel depress
14551,14551,0,nt long til u gys r on tour wit no doubt gut there r no uk date seen any good movi recent need someth do
14552,14552,0,she is beauti
14553,14553,0,i think i have postauchengillan blue i want to go back now pleas kthnx
14554,14554,0,need more tour
14555,14555,0,m just had some fresh cream victoria spong lovelybut now i feel a bit sick
14556,14556,0,chelsea won
14557,14557,0,my lip ring fell out while i was sleep and i didnt notic it till now and it hurt realli bad put it back in cuz it heal a littl
14558,14558,0,my dog is piss at me poor babi
14559,14559,0,i want to go swim but no one to go with
14560,14560,0,it is actual hot outsid
14561,14561,0,we were suppos to go camp this weekend bad weather chang those plan
14562,14562,0,asot stream froze
14563,14563,0,my innocul site are still red amp sore especi on my ouchi
14564,14564,0,watch the cub and they just gave the lead away
14565,14565,0,ive been good i dont even see you on campus how have you been miss you
14566,14566,0,dear slp i saw the good given ic but i am via skrun errand be patient with me i am sorri
14567,14567,0,elena lost today after a great fight
14568,14568,0,smoke duck po boy jacqueimo jackson sq amaz and out of boudin tho fqfest
14569,14569,0,i wish that too if someday you figur it out how do that dont forget to tell me
14570,14570,0,is wish he was at coachella
14571,14571,0,at airport having a glass of wine while wait for flightwithout my gooder
14572,14572,0,got cancel so upset what are you doing today
14573,14573,0,chillin out on my bed each time i eat someth sweet i get an intens headach what wrong with me oh yeah i alliter
14574,14574,0,haha i know i think im alreadi outta the loop
14575,14575,0,lost ma phone man this is da worst bday weekend everi wish someon can brightin up ma day
14576,14576,0,asot no daniel kandi tonight he did not make it
14577,14577,0,is off to bed to rest before essay onslaught tomorrow i miss my babi
14578,14578,0,is watch game alon i guess
14579,14579,0,now its off to work tweetyaz lataz xx
14580,14580,0,wee drunk night with my ladi so dont wont clair to go to oz
14581,14581,0,eatin at boca chica shoulda order the skirt steak
14582,14582,0,my tumi hurt so badd
14583,14583,0,i was so sick i was wide awak last night damn because i total go out its so nice out wtf i hate cold
14584,14584,0,still feel like crap
14585,14585,0,back to school tuesday but then its only week till summer yay
14586,14586,0,omg i so dont like that group pic lol or at least me in that feckin pic bah
14587,14587,0,tri to pick out a profil pic with the help of but whenev i like one he say its bad yr old are stupid
14588,14588,0,wow i miss the philli ballpark a littl but i realli miss center citi philli fun
14589,14589,0,had a love last supper with home friend in london wont see them for a while bristol tomorrow though
14590,14590,0,mom and i went for a walk todayand i forgot how to walk nice i freak out and got scare so we had to turn around and come home
14591,14591,0,i think i am fail at life right now
14592,14592,0,was go to go for a bike ride but not while its rain
14593,14593,0,feet hurt from stand on concret for the last hour
14594,14594,0,laundri i got no money for new cloth so i guess id better wash the one i have
14595,14595,0,i just had to use a quotgrippi thingquot usual intend to open jar and other tight seal contain to open the cap of my new chapstick
14596,14596,0,school tomorrow ah im not prepar yet
14597,14597,0,my grandma is come over today yah my mum is hassil me about clean
14598,14598,0,we were talk about that today ala we probabl need some awesom event to attract us all before it will happen
14599,14599,0,sorri i updat im addict and must tweet
14600,14600,0,that sound terribl
14601,14601,0,sorri hun kid scream gr i would stay up but am feel poor promis i will play anoth day x
14602,14602,0,of cours i had to get one
14603,14603,0,i was like that beforenot having a regular sleepinsomiabut i realli tri to fix itit not good when it fire back
14604,14604,0,omg i wish i could do that its only me and part timer at work
14605,14605,0,stay home on saturday night
14606,14606,0,truck and car quotbravingquot the flood street are stall i think ill be here awhil
14607,14607,0,outsid wif my laptopwork on a playlist for my outing with mikepollen is makin my throat itchi
14608,14608,0,im lone keep me compani femal virginia beach virginia
14609,14609,0,daddi cuddl abandon in favour of mummi cuddl no signific improv in amount of upset yet
14610,14610,0,now back to quotworkquot
14611,14611,0,go out tonight mean i will miss quotgrey gardensquot prem tonight sigh
14612,14612,0,ok i chang it youwhor or is it youiwhor that not right i want to be an iwhor too goddamn beauti gadget
14613,14613,0,cough lose my voic and feel pant just in time for work on monday
14614,14614,0,ah come on u alreadi got an oh am all on my lonesom its like bgt sob stori lol
14615,14615,0,went to pure groov and rough trade but dont rememb name of the bandpg had to make space so no record to flick through
14616,14616,0,watch tv with my mom babi jack has kennel cough
14617,14617,0,just bought more game for my ps haze and skate only had buck with me so couldnt buy any better game
14618,14618,0,jeje twitter didnt let you send your facebook profil as a link
14619,14619,0,shizer
14620,14620,0,ughwhi am i so tire
14621,14621,0,ny lose it jst keep gettin wors
14622,14622,0,the first time o whoa nick im surpris you didnt get him addict earlier also am tri to work thing out just in pain
14623,14623,0,idkjus a coupl ppl r on on mi page
14624,14624,0,aub sorri
14625,14625,0,im stuck in san clement and i have work in an hour and minut ef
14626,14626,0,go to explod far too much mexican rice work tomorrow
14627,14627,0,its kinda freez in our store
14628,14628,0,i know but i was chillin with my girl stella lol
14629,14629,0,i love you to i will and i hope you have fun with everyon haha
14630,14630,0,is miss jon rather alot and hope he finish work earli
14631,14631,0,i was crawl out of bed about the same time but i dont even work night i feel so lazi i guess i have a good excus though
14632,14632,0,absulut miss your life once again not so good time
14633,14633,0,not tonight just having a bowl of cereal as the hous is snackfre
14634,14634,0,why is there a cri bumble in transform do not want
14635,14635,0,i dont know
14636,14636,0,relax at home after work all day
14637,14637,0,cant believ that its been a year alreadi still miss you tho
14638,14638,0,week without client project should start my own project but what
14639,14639,0,i never even notic the abba shirt im a lousi fan
14640,14640,0,like the post but see now art work
14641,14641,0,i smell like a babi prostitut ugh
14642,14642,0,time for work have fun sleep
14643,14643,0,o i rate star bc i thought i would get cake you trick me
14644,14644,0,at my dad talent show dinner thing no one els is here yet my parent are to busi schmooz so i am sit by myself at our tabl
14645,14645,0,my leg are hot no serious ive been sat here with my laptop and its been slowli cook my leg i think my wrist are also cook
14646,14646,0,what a good way to start off velociraptor awar day a velociraptor in everi dream i had guy they can slash tire now
14647,14647,0,its been the longest day ever i still havent eaten a thing all day
14648,14648,0,i know quot futur episod isnt realli spoil anyth but everi time i read them i feel spoil
14649,14649,0,dont think i can get anyth right today
14650,14650,0,more rain its not fun to be stuck insid with two kid with unend energi
14651,14651,0,miss you
14652,14652,0,is bum went to check out warp tour and scari kid wont be play in ohio
14653,14653,0,im sad addict to celeb gossip real of fake aw
14654,14654,0,wah i miss you too omg we realli should
14655,14655,0,work lt prom dinner with friend
14656,14656,0,you want xd amp i miss youu alreadi silli ilusfdm bffl lt
14657,14657,0,at work seem like its gonna be a busi night
14658,14658,0,delay amp circl houston for hrs and i didnt make it met some other here at the marriott who miss too have fun
14659,14659,0,bummer man sorri to hear about the car
14660,14660,0,gotta go do some work now
14661,14661,0,need to do homework before school start on monday only do but oh well still need to do it iwil do it on god day sunday after church
14662,14662,0,at relat for lifeiost my phone
14663,14663,0,i want three goat but i cant keep any here
14664,14664,0,kill you in what wayi cant drink redgiv me heartburn
14665,14665,0,at work text me pleas
14666,14666,0,ha no my friend is visit and he brought his comput
14667,14667,0,shame didnt say hi to our side of the studio we shall have to go visit again soon
14668,14668,0,omar gave me a goodby card day in work and wrote some beauti thing in it i just read it aloud to my mum and start cri x
14669,14669,0,being lazi because i dont feel good
14670,14670,0,im held up in la
14671,14671,0,oh that suck
14672,14672,0,thinkreferr is the only one ive had a chat with on here other than that nope twitter suck peopl dont wanna chat
14673,14673,0,at comic con last year someon thought i was corey feldman i wasnt even wear my michael jackson jacket
14674,14674,0,stomach ach
14675,14675,0,yeah oh well i guess mayb some day
14676,14676,0,i think my jade plant was hit with blight
14677,14677,0,just finnish read chapter it was very good keep you on edg and make u want to read onhowev i am too tire to read any more
14678,14678,0,why didnt i have more candi appl in my childhood
14679,14679,0,button are still stick after spill oj on phone need idea for how to clean without destroy phone
14680,14680,0,cant rememb bc it never happen and never will white media support white ppl us not so much unfortun truth
14681,14681,0,it has been hasnt it
14682,14682,0,go to tri to do the plant project again i dont want to
14683,14683,0,youngey gt what you hate
14684,14684,0,bientt dcollag vacanc bye bye twitter
14685,14685,0,is brooklynheart
14686,14686,0,i drank soda i wasnt suppos to
14687,14687,0,i would say this shoe shop trip was a fail i only left with pair
14688,14688,0,i know same but i want to be abl to sing more than anyth itll never happen with the crap aka vocal chord in my throat
14689,14689,0,i realli wish twitter would let me updat from my phone
14690,14690,0,i end up having to babysit
14691,14691,0,im at home today on the sick i hate it dont like having to phone work and let them know i cant work if only i could make a wish
14692,14692,0,yeah hope we will man i realli want to meet mitchel
14693,14693,0,mann none of my cousin will be there i dont wanna go now
14694,14694,0,beth just brought melodi into work i wish i could babi bjorn her to me all day
14695,14695,0,my head is full of confus
14696,14696,0,i hate symbol logic this crap make me wanna quit school screw modus ponen modus tollen amp proof caus im goin shoppin
14697,14697,0,lump on my wrist kind of freak me out yesterday definit a cyst but today learn its basic harmless
14698,14698,0,sat at my pc now wonder what to do any idea my eye are sting
14699,14699,0,lolu know its true so how the prepar for tonight come along im still bum i cant make it lol
14700,14700,0,final head to the parti emerg vehicl just arriv at kroger and took out a stretcher
14701,14701,0,we drove and a half hour to come to a cancel show we will find you in houston if you tell us where you are
14702,14702,0,wwjbd they meant jimmi buffet i thought joe biden
14703,14703,0,i miss you girl day and school and then enlac anacecii
14704,14704,0,awmi dodger boy russel martin just said holla on tv that like say fat with a quotphquoti am realli unattract
14705,14705,0,anoth weekend spent in aamp with zack
14706,14706,0,you did o lol what did you say speak my worst area i broke down in tear for my spanish as oral
14707,14707,0,is back from work then back to the lie at eatin dinner alon
14708,14708,0,im sorri for your loss
14709,14709,0,is run low of teh nip
14710,14710,0,once again i am lock down in kitrel hall on a beauti day work on a case studi sometim i wonder why i am a pharmaci major
14711,14711,0,i hope that darkrai has move on from our area i dont want me and to have bad dream again tonight
14712,14712,0,i would enter but i cant
14713,14713,0,tif call me
14714,14714,0,back hurt and i dont know why
14715,14715,0,great day today what a stupid peep tom haha last day of freedom tomorrow
14716,14716,0,doing some knit amp watch the notebooki hate how advert cut up movi its not a good look
14717,14717,0,tonight was the best night for age the bucket list is sad but everyth els was truli wonder i love you so much
14718,14718,0,more call grandpar time
14719,14719,0,still has to do school work and is not look forward to it
14720,14720,0,yanke arent doing so well this year how sad
14721,14721,0,comput restart
14722,14722,0,its rain here tooi rain everywhereim so sorri about the kid on houston that realli suck
14723,14723,0,dammit i forgot to go to the post offic and now its close
14724,14724,0,gerard like from mcr do you know him or is anoth gerarddarnnot from my chemic romacn
14725,14725,0,i tri to privat messag you but it wouldnt let me
14726,14726,0,i cant even get the audio stream asot
14727,14727,0,sometim you have to smile pretend everyth ok hold back the tear and just walk away
14728,14728,0,i wish my famili would accept me like they do my brother
14729,14729,0,would if i was out that way the updat in which i was refer to though quoti was look at my wall most of the day thinkingquot
14730,14730,0,beauti day ruin by copious amount of schoolwork
14731,14731,0,what is go on with my yanke are you kid me
14732,14732,0,tri to kill time everyon went to fiesta so im stuck at home til tonight go to jon michael appt gah im so hungri
14733,14733,0,yeah me too i was suppos to clean my room and never did that
14734,14734,0,now i feel badi was out of linereallyshould have check out your blog before go off
14735,14735,0,pf when do i have some free time alway busi i need some time off
14736,14736,0,just been whoop at bowl but i kill my bro at air hockey
14737,14737,0,o you saw again without me lolz
14738,14738,0,now off to work
14739,14739,0,so tempt
14740,14740,0,i swear if didnt matter id move out today so fed up i might had to just have no cabl andor food til i get a jobreal talk
14741,14741,0,mladyk gatorzon say tix go on sale have to be booster to purchas min for boosterthen have to buy tix
14742,14742,0,im doin gud ta cept only had glass of red left gig brill but got rage tinnitus now u ok
14743,14743,0,home all alon what to do what to do someon come play
14744,14744,0,im not feel well
14745,14745,0,i know
14746,14746,0,alon on my bday i think my bf wanna dump me
14747,14747,0,for that confirm stuff i think so but i dont want to im tire
14748,14748,0,is worri that he got fire from ssr
14749,14749,0,total bum that target take ova my life i cant go see tgs tonight
14750,14750,0,only my hair stylist toni wasnt there and i was rele mad cuz i got some shitti girl who alway mess up the taper
14751,14751,0,i tri to use talksho once and stop because it was crash i was realli disappoint
14752,14752,0,i miss being abl to grill filet when i want one
14753,14753,0,spring break is almost over very readi for tonightt
14754,14754,0,watch the breakfast club and missingthink about katielt xoxo
14755,14755,0,watch the breakfast club and missingthink about katielt xoxo
14756,14756,0,stupid caffin headach i hate the addict gr
14757,14757,0,fml shuck
14758,14758,0,i lose follow all the time haha
14759,14759,0,db birthday its so hot
14760,14760,0,cant wait to spend the day with davina today shes been in melbourn all week and im miss her
14761,14761,0,what wrong
14762,14762,0,i almost got kill by a softbal great someon take me home
14763,14763,0,caydenc hate me
14764,14764,0,so our tire got fd up and were min away from our exit and a cant help us woe is me
14765,14765,0,im jealous i keep having to dip into my save
14766,14766,0,awesome nite yesterday tho today not gonna be the samehom alon
14767,14767,0,mii mni i have huge headach
14768,14768,0,ill never be abl to find your messag now
14769,14769,0,age about about a year haha i got total con over the phone with a contract and a realli bad phone never use phonesyou
14770,14770,0,i want mile aldridg book a book though
14771,14771,0,im a starv artist current nurs a migrain
14772,14772,0,that was so uncal for
14773,14773,0,its finish now i cri brillant movi
14774,14774,0,first sangria pitcher of the season steep in the fridg i will have to share it tho
14775,14775,0,oh kell hug hun youll be home soon
14776,14776,0,i made the huge mistak of read of candi blog
14777,14777,0,no more hundo
14778,14778,0,okay instal is done no error but it doesnt work nvidia and glx modul are not found
14779,14779,0,so bore at the bay
14780,14780,0,oh dear sunris talk about the pirat bay case i cant resist doing a facepalm as i hear about it
14781,14781,0,i think im get sick
14782,14782,0,im lone keep me compani femal corpus christi texa
14783,14783,0,watch one last episod of doctor who before hit the book not because i want to but that the last dvd i receiv via netflix
14784,14784,0,i had anoth mickey ds
14785,14785,0,i think its about time i should have some hot appl i havent had any in a long time
14786,14786,0,dang yall had fish yesterday i miss friday at grannysyal just too far now sad
14787,14787,0,work till
14788,14788,0,lay in bed watch my favorit showwhos wed is it anyway i guess this is as good as its gonna get
14789,14789,0,someon stole my iphon lastnight im devast i cant beleiv peopl are like that man serious
14790,14790,0,is so over this pms where my time machin fast fwd next week plz
14791,14791,0,im so slepyy hahaha hope everyday
14792,14792,0,off to work hm
14793,14793,0,i was just ask to be an abercrombi model
14794,14794,0,has caught either the fluor a coldso far symptom are consist with a coldxam on mon o wish i could defer
14795,14795,0,still watchin the card aint look good
14796,14796,0,lol mean head ach and tire from the bootcamp earlier but cant sleep
14797,14797,0,i straighten it lol
14798,14798,0,so bore ugh song will never be finish at this rate
14799,14799,0,dont send me text messag caus my phone isnt receiv them
14800,14800,0,rebgt nno cring tv amp embarrass for us brummi bless
14801,14801,0,dear nick i love yaa but i hate cha lt love calista
14802,14802,0,there are no cours onlin and prpoercours are exi best thing is practic
14803,14803,0,good luck youll do amaz i wish i was so i could see you
14804,14804,0,lili please repli to me ive had the shittest week ever x
14805,14805,0,chriss im havin a hard time doin the geog well put it this way ive not even tri them tabl thing i got so confus
14806,14806,0,yesy they are i saw a chick the other day with an outti belli button and a belli button ring it made me sad
14807,14807,0,just clean patio now other chore
14808,14808,0,is lone and has a minor sunburn how very not sexi at all
14809,14809,0,i realli wanna hear this not work for me
14810,14810,0,i wish was come out tonight
14811,14811,0,a night a norah jone jazz honey and lemon bear porn and beacham flu pluspleas dont lemm get too ill
14812,14812,0,just drop my daughter to the airport see you in month my love
14813,14813,0,get readi for an afternoon of event then guy movi night might be fun just a tad jealous that mari go to the game
14814,14814,0,a dont wanna be on this road i dont know what to expect from it
14815,14815,0,i need to find my disc so i can updat my spywar stuff and antivirus stuff
14816,14816,0,ok im go to kick pete wentz butt the weather is pretti now im heart broken
14817,14817,0,last full day in pari molo just gotten the groov of thing
14818,14818,0,pervert men make me want to throw up
14819,14819,0,now i wont get to watch the spell bee that is on tv
14820,14820,0,nevermind being a life guard i dont have dollar for the class
14821,14821,0,dang it when you think you get a good deal on ebay make sure to read the fine print got a poster and its damag
14822,14822,0,i know how ya feel im bore at the moment no one to go to the pub with
14823,14823,0,ugh babysit
14824,14824,0,i am having some serious code issu i will be blog tomorrow when i get them sort until then i am on hold sorri gang
14825,14825,0,i had a terribl nightmar about fail my june a exam and im worri ill have a similar nightmar tonight exam stress is killin me
14826,14826,0,puppi finn love puppi
14827,14827,0,lost our first basebal game today not so happi
14828,14828,0,i hate being bore and alon someon go to the park with me
14829,14829,0,i wish you would repli to mee
14830,14830,0,i didnt see you at the merch tabl
14831,14831,0,gut about arsenal resultespeci as other half a chelsea fan
14832,14832,0,d gizzl gave white rose to only time will tell
14833,14833,0,god i need to get a life a new low ad twitter to the endless list of way to avoid work
14834,14834,0,nope bad as ever
14835,14835,0,d gizzl gave a white rose to only time will tell
14836,14836,0,king tut exhibit pretti cool too bad the mummi cannot be there
14837,14837,0,wish someon could whisk me away from all this studi x
14838,14838,0,pretti terribl drive weather to austin
14839,14839,0,my headphon have snap
14840,14840,0,hope it goe away soon
14841,14841,0,i never got anyth about what time i text you and got ahold of you on hereor at least tri
14842,14842,0,rethink my goal after read this review on the canon d i realli need help with this
14843,14843,0,is still sick and worri the orang she just ate is go to come back up ugh
14844,14844,0,i wish i discov georg carlin before he die
14845,14845,0,no i dont think so his very agress to other male dog
14846,14846,0,it was suppos to be warm today now its rain
14847,14847,0,it was suppos to be warm today now its rain
14848,14848,0,is up too earli for a sunday
14849,14849,0,it is my burger place
14850,14850,0,im lone keep me compani femal minneapoli minnesota
14851,14851,0,i want a rainbow lei and i has no cash
14852,14852,0,on my way to see the charioti dont feel like go i just want to get to suzann parti
14853,14853,0,good catch didnt notic that the b regex shouldnt caus that to break
14854,14854,0,is goin to bed now night everyon lt last day of freedom tomorrow so depress about that
14855,14855,0,you simpli drive me nut just asham its a travesti of life realli some guy have all the luck
14856,14856,0,it is still eighteen hour until dim sum time
14857,14857,0,i think i miss josh but still dont like him at the same time
14858,14858,0,just spent hrs in a group project on a q survey to help out
14859,14859,0,i dunno if im gonna make it up there this time how the vaca so far
14860,14860,0,ive just hit the very lowest ive ever felt in the year ive been in glasgow im all of a sudden so very alon and so very scare
14861,14861,0,this week has been awesom i dont want to go back to school
14862,14862,0,uh oh shes complain of a headach againthi is no good
14863,14863,0,ugh my hair got so long ugh haircut asap but i cant
14864,14864,0,on my way out with gonna miss
14865,14865,0,on the bus to go backburn up on this bus gonna miss my movi
14866,14866,0,ok so i had a not so brillant idea to go to the store before the rainmad it street only to be blind by the rainback home now
14867,14867,0,dont listen to the hater theyr cruel i hope you dont take them to serious
14868,14868,0,pleas pleas im beg on hand and knee do as your next video what in my wardrob pleas be follow of mine
14869,14869,0,wish i had a car its record store day and marley fest
14870,14870,0,the notebook so sad
14871,14871,0,i have a feel of general all over icki not usual a good sign if i get emot migrain is on the way
14872,14872,0,i can still rememb the origin trident gum ad beyonc amp trident gum concert articl
14873,14873,0,lol it was epic pwnage but i had to go
14874,14874,0,jenni no
14875,14875,0,i wanna have twitterif
14876,14876,0,i chase a teenag who was scare of me it was fun mom made me come in the hous now i have to wear a leash outsid
14877,14877,0,why i cant even stream the audio want to cri now asot
14878,14878,0,they didnt do a good job with mine either
14879,14879,0,i miss my nephew and sissi more hour of the car ride back home
14880,14880,0,i dont want to go to work at have year old be mean to me for seven hour
14881,14881,0,i want to go to that but we thought it was tomorrow
14882,14882,0,crap i ran out of cappuccino
14883,14883,0,bien pero cansada lol was that right i tri xd
14884,14884,0,that is so infuri
14885,14885,0,to damn yanke
14886,14886,0,have to write three paper today ugh
14887,14887,0,well marin room didnt come out quit like i expect it look like one ugli easter egg start over tomorrow
14888,14888,0,is sit around on a saturday night bc she couldnt go to taken cadenc
14889,14889,0,pleas pleas im beg on hand and knee do as your next video on the go review lipgloss
14890,14890,0,im much more of a reader than writer like an even less man version of the say quotim a lover not a fighterquot
14891,14891,0,decid to give window anoth reinstal its obvious i fluf someth up which is why the dvd drive isnt repond
14892,14892,0,el londr tomorrow having withdraw symptom from the besti though tuesday shall fix that for now music eas academ pain
14893,14893,0,i dont like it when i spell word wrong
14894,14894,0,who is the person behind this page rest in peac to the big homi so sad michiel jackson
14895,14895,0,tweet up no one invit me
14896,14896,0,enjoy dinner with jeff parent but i alreadi ate
14897,14897,0,uk twitter armi are in the hous where you at d we need your sexi wisdom
14898,14898,0,want the other half of the dream team tonight will be miss plot to kidnap her mwahaha
14899,14899,0,man that sound good i cant eat anyth but soup amp spaghettio so everyth sound incred
14900,14900,0,wonder why wossi doesnt ever repli to me
14901,14901,0,aw my dad just left to go back to nigeriai miss him alreadi
14902,14902,0,i was at the park yesterday and i slip on metal bar and hit my rob cage
14903,14903,0,dread go back into work on monday after day off realli wish i had more time to chill time has gone way to quick
14904,14904,0,indoor work on this beauti degre day
14905,14905,0,quot ewwwhat about me
14906,14906,0,realli tire of my friend tri to get my best friend to hate me idk what to do
14907,14907,0,yay im part of the internet sensationmi eye is very pink
14908,14908,0,i know i know
14909,14909,0,sit here wait for kaleb will see if parent dont drag me to parti before he get here
14910,14910,0,ow i cut my lip it was my top lip that gonna make it hard to eat dinner
14911,14911,0,i tri youtub no luck yet how long was she on for
14912,14912,0,no famili guy on bbc for the next hoursi should realli go to bed at somepoint soon though and ill miss new fg tomorrow gr
14913,14913,0,just finish read break dawn
14914,14914,0,saturday night and im home alon again
14915,14915,0,am well gut i need meet you soon im liter die cant face food ma mum goin nut at me reaalli upset
14916,14916,0,what a tire day
14917,14917,0,just found out the second earphon slot doesnt work on my laptop they could of been soo happi togeth
14918,14918,0,dont hav much fun wo me
14919,14919,0,look like kate and gin have left twitter
14920,14920,0,dont wanna talk about w he broke my heart just he broke my heart
14921,14921,0,oh that not cool
14922,14922,0,look forward to check out jason hodg tonight here in taranta but i cant stay too late
14923,14923,0,bore at home sit on my laptop
14924,14924,0,we check out at so i wont be abl to see it live
14925,14925,0,im hope to see her june th in phili because when shes here its the day or the day before my atl jona concert
14926,14926,0,i like the idea behind it but yeah it wasnt well done but think that about most horror movi
14927,14927,0,ugh i hate disappoint my friend told them i was go to a parti and now i cant because i have to studi now that i can see again
14928,14928,0,start with twiter and hurt me throughout the bodythat bad luck
14929,14929,0,ugh im pretti sure this is what die feel like
14930,14930,0,a littl depress after find out how much tax i owe
14931,14931,0,oh my eye my knee is well and trueli knacker i cant even sleep its that sore need deep freez it was worth it though
14932,14932,0,im kind of in love with hathaway and my mum just does not understand i want them to see them i hope they make more
14933,14933,0,ughon one day of break left for me
14934,14934,0,i live for room servic when someon els pay but this week out of my budget
14935,14935,0,cost of ticket to monster d popcorn and drink fri chicken for big sarah spend qualiti time with your fam
14936,14936,0,deni on the lawnmow for today
14937,14937,0,month to heal no fun but a whole lot better than not ever heal feel better soon
14938,14938,0,hahaha yeah xd oh no shes scare of my realli scari laughter i have to shut up now d
14939,14939,0,im not a fan of cold morn
14940,14940,0,what is it about him i know i shouldnt but i find him strang attract
14941,14941,0,found great run shoe but it was a size too big
14942,14942,0,your so lucki to actual have a car aha well a work one i crash mine
14943,14943,0,why
